chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0.60202336,0.0541193,0.13969922,0.0035958611,1803.9538105585716,659084.80222737,1973.1231937162263,201609.94539580145,3779.060494761456,2628766.919113716,0.07795204345514307,0.003549109989515909,129.19921875,-154.80096,4672.7446,110.02115,1397.2233,-18.445381,605.95996,36.652042,343.12897,0.5233886,426.3038,31.578094,188.5868,-10.432264,322.13147,18.818375,135.97989,-7.174978,223.91536,13.1448,134.63953,-5.248939,129.10419,8.900309,88.72319,-6.7106643,120.83203,6.0231557,98.3514,-2.7987285,82.97903,3.6353457,64.08296,-2.2221212,99.07967,5.3123302,63.88086,-6.584388,62.558136,-2.9296017,67.36087,reggae
0.62698233,0.047008805,0.10637723,0.0026879571,1907.6056942036942,753437.7528108121,2124.622526988369,253487.71633379458,4220.649368746374,3630688.3794517894,0.07740447360788863,0.0034156093616955078,151.99908088235293,-170.86713,5138.1074,107.73831,970.4425,-1.7606568,543.77936,46.44626,228.88206,-0.1945222,344.37805,24.937529,187.09152,-10.676092,199.75624,18.083887,119.63924,-10.790389,165.66162,11.160344,112.36198,-7.2552204,117.11786,6.207866,91.95107,-6.4697695,98.40228,2.0512216,85.06995,-2.4364622,62.51994,2.562621,57.515514,-4.041814,48.493248,0.7967824,51.574574,-3.751418,60.018307,-1.665492,39.964066,reggae
0.5735995,0.06515392,0.13867211,0.004651082,1754.0198285353754,913457.8888799488,2068.163203945778,339328.2642756468,3840.3376957656615,4470474.751804375,0.0712822650812065,0.004151391457408682,143.5546875,-184.58188,8488.296,106.214096,1201.5977,4.000761,809.83844,38.708908,276.81937,8.411526,554.48596,30.451197,152.94688,-3.3438368,379.333,20.298872,129.86754,-1.5424038,166.25948,15.91683,95.99315,-6.5128145,103.501816,13.191905,88.096146,-1.7114568,106.979095,6.8503737,131.46191,-3.2332587,74.50789,1.8666652,67.652054,-6.040374,70.989265,3.5150418,58.12418,-7.407167,83.30948,-1.7401565,59.81287,reggae
0.54509026,0.061014954,0.13923603,0.002823216,1637.688337885246,574603.3429720154,2045.9925778482516,208949.4632296854,3595.620253135876,3312540.884345627,0.056755803485112145,0.002293338365346642,129.19921875,-177.70435,6031.3057,113.62593,827.008,2.3215327,496.689,35.830685,336.60605,1.597782,261.26318,34.69096,152.66267,-8.738595,263.32803,16.286312,168.0461,-9.326431,180.00795,14.186765,125.42655,-2.0729206,150.79967,13.133845,131.49292,-7.250175,128.2083,3.5776114,90.52268,-0.5806364,75.392876,4.8304925,79.668335,-3.5832431,105.29596,3.7814693,55.920937,-4.297672,89.858696,-1.1098704,62.63033,reggae
0.6473863,0.04398222,0.15509753,0.003911224,2006.8493639042429,275361.22922282806,2120.2952154878813,101022.53049561709,4323.369242586282,1294713.9124555439,0.09282441814095127,0.0015934951721879537,151.99908088235293,-88.075615,1519.6982,109.439316,443.1653,-25.164967,313.69247,40.39529,153.58566,-8.778365,135.3988,24.714594,148.69177,-11.525629,148.224,18.510265,76.95446,-8.291809,79.893814,17.030918,63.720036,-8.433278,74.50596,9.7990465,50.189507,-12.903516,53.888714,1.5718641,54.77504,-10.537674,46.343987,-0.4199838,45.086292,-7.8044615,47.100044,3.4466705,42.738426,-4.9901915,70.27459,0.06063968,55.909077,reggae
0.6536457,0.04314518,0.18215874,0.002163683,2059.02477480452,243249.30073772778,2227.2350169820215,97842.36998986182,4553.198298832656,1252341.14512628,0.07230036736272236,0.001275489511730128,151.99908088235293,-91.45285,3065.0508,98.79366,471.74063,-23.196144,329.73038,46.873005,230.28587,-6.8470945,111.7787,29.29433,124.971794,-9.957947,114.98388,25.666126,74.287834,-10.203301,71.64082,19.623264,91.91931,-8.207199,73.42334,13.411509,50.960888,-6.494058,66.42028,14.028286,43.775043,0.4157898,69.57931,12.579369,33.847458,0.3541613,52.41018,10.114628,37.85729,-0.42342556,48.01823,1.3024879,61.51884,reggae
0.6466199,0.04702178,0.10782551,0.002749595,2354.8865441845633,738804.4913969333,2336.4779718101163,135077.855404158,5050.202279854263,2567505.1057918137,0.12024747136020882,0.008299085020122053,129.19921875,-161.77791,4908.3184,78.69161,943.68555,-19.243172,384.08905,55.110035,256.24448,13.188936,209.6228,30.961428,149.46846,-7.010763,177.04607,24.295376,100.71168,-12.827424,142.02678,21.51842,124.39052,-13.527458,80.06719,12.775018,61.993656,-7.452332,67.60643,12.764472,64.214806,-3.3393497,56.985123,9.142723,56.00956,-7.7529416,54.372116,0.6332626,61.977516,-4.118244,66.92286,0.49797985,110.00731,reggae
0.55637175,0.059518974,0.12366478,0.0028149434,1811.4103936654164,655731.6371544828,2019.3002564021967,195537.96423370132,3854.8513744380803,2880614.558627496,0.07214969124613302,0.0026726199244264163,135.99917763157896,-169.15335,5892.5615,110.46,1215.4264,-8.5762,493.89438,43.884247,327.86285,0.2749696,245.5842,26.637417,143.9993,-14.368152,259.7197,13.034431,129.64702,-11.149249,166.33925,8.130109,120.264595,-7.6929684,102.96237,10.910651,78.15807,-8.175924,92.049706,2.8085628,91.18565,-6.4069395,73.62809,1.1058412,72.94996,-4.252866,107.90174,4.344626,117.172226,-3.4471128,85.09533,1.2228185,89.14486,reggae
0.5448336,0.05992695,0.12680219,0.0029766199,1708.9705332649312,599635.9599071477,1899.221919073423,271821.97569651494,3582.5804247933584,3097655.3127463283,0.07374708466260634,0.002629882406599631,123.046875,-177.28357,8152.1455,110.989265,1002.92865,-15.664685,996.32385,36.767456,300.85687,0.053476803,362.57175,24.45962,185.7985,-3.7588267,265.15158,18.421553,184.6291,-3.3568943,205.71991,13.789161,106.56393,-2.092428,92.54706,8.603011,95.19743,-5.9429135,105.45617,2.897947,77.396805,-5.271761,86.92782,-3.0629234,92.58539,-6.195288,80.77969,2.0540478,84.19822,-0.99353784,62.04498,2.3032737,97.45372,reggae
0.5844594,0.056762405,0.13430092,0.0035026637,1840.8628555568273,594395.6132178495,2054.397807746018,229733.50862765172,4007.2907981075987,2975909.072974364,0.07454389319895592,0.0022799402020634504,135.99917763157896,-171.62009,7370.5205,99.35643,923.0661,-8.280707,646.74084,49.61246,393.90427,1.0821395,383.0047,31.125254,183.9247,-7.139069,222.36813,15.894791,136.99701,-1.364951,182.68655,12.743275,150.00618,-5.194913,122.79179,11.808011,106.574356,-5.326039,101.53734,3.1729808,101.66672,-6.6866255,77.36589,0.034555055,71.318726,-7.726428,131.77248,6.697853,119.94108,-3.767648,90.65458,-1.7817515,100.06765,reggae
0.5992042,0.057024047,0.12778883,0.0051422887,2086.3916625200486,829894.9356880259,2318.0279857939595,242158.98598756516,4678.8586114232885,3568234.090558858,0.08734909730278423,0.005643097748452149,135.99917763157896,-177.5211,6933.388,89.96064,1013.87897,4.589545,742.55316,40.16102,536.03357,0.16618745,312.90817,23.184372,194.99997,-9.906549,232.32835,12.780389,148.93626,-7.3078594,142.39465,18.747253,133.02538,-5.7444153,128.12288,6.1223145,117.41701,-9.91866,102.575264,0.2864075,102.44945,-8.2330475,87.7142,3.8865964,82.798004,-6.8602557,80.80859,2.1814337,53.744152,-2.3666983,83.04768,1.8254805,61.586292,reggae
0.6783454,0.04183742,0.07284604,0.001760156,1640.710646882148,794146.841640498,1906.9991727325635,220661.02158711082,3497.346910799739,3126819.842355733,0.06780765117459396,0.00406605538556558,151.99908088235293,-256.234,9053.897,104.23237,1175.1499,-7.26949,982.47815,56.268616,259.86847,11.037997,685.0208,27.324654,186.9358,5.8307714,179.01158,17.782099,96.66425,-1.2737304,109.02903,14.674842,88.13939,-3.46669,74.60314,10.861863,52.419464,-2.4603555,66.827805,1.55877,45.516464,-3.7233417,56.17769,-1.3720437,40.304386,-4.2035856,39.0216,1.3940355,43.543476,-0.2697083,46.6485,-1.6015315,47.80545,reggae
0.69450426,0.035761103,0.10382236,0.001831619,1585.3619273400423,294787.00607744715,2127.104657775028,133756.74691367595,3735.8608591031034,2235640.9370368808,0.04365755510440835,0.0005441458637761621,151.99908088235293,-202.04497,6025.0454,111.10007,402.7593,8.902879,963.0349,51.81522,133.56364,1.3010836,198.98485,30.039171,100.51633,-4.5082717,104.34789,22.444956,96.29616,-7.142242,72.45394,11.495427,94.4022,-4.753539,59.814034,10.595638,61.662064,-2.635942,50.673046,9.010036,48.35209,-4.3553047,29.87619,-0.040496353,41.5083,-4.320838,35.220963,0.65130776,35.474304,-3.7421625,29.702059,-6.1934795,33.75326,reggae
0.6726513,0.043205418,0.08045949,0.0013665177,1814.1339363070717,892389.220014213,2188.116332548102,290146.771896557,4069.00099468895,4682870.111403263,0.07047110643851508,0.004832279852368873,151.99908088235293,-239.29301,7839.9336,98.96104,1208.2062,19.215805,958.918,50.779667,331.07852,2.8353832,470.40396,32.239788,125.13061,-1.4994841,226.255,16.72849,75.898575,-7.4477015,87.86563,16.716438,106.896706,1.5062196,56.3532,16.054792,89.36087,2.8095524,73.07026,5.9392166,50.179554,-6.303266,48.17671,-1.0474817,82.736336,-6.3350163,37.526325,2.1471097,41.80089,-6.6357102,34.092014,-5.2649527,40.297184,reggae
0.6599222,0.04033404,0.091941014,0.0018698253,1579.8511126280443,522803.1643989003,2022.4376723082414,258253.82297808194,3541.995416273927,3295978.6643775343,0.05865832547853828,0.001610744190354508,161.4990234375,-226.43794,8535.272,103.31864,655.8091,0.11767087,992.6628,43.954052,353.7968,10.618828,521.3488,35.184147,275.7904,8.423489,197.38496,21.13107,101.01101,-3.307475,144.53514,15.531953,95.85056,-3.0139627,88.13109,11.09414,90.69076,1.7773502,64.17249,10.6192,50.532604,-5.7610936,68.862724,-0.9897629,73.86051,-4.133834,49.917385,0.65579486,50.30312,-3.7821567,41.038246,-0.5745814,35.576706,reggae
0.69499844,0.036375605,0.063883804,0.0015928805,1510.7924591573858,332232.5322404231,1850.5331677660092,222208.5274818617,3319.1775576421114,2056647.5940216444,0.06583149047757154,0.0014686408272258013,151.99908088235293,-243.82346,4795.469,123.33697,766.3389,-15.560958,955.0041,38.889877,496.6547,6.496988,317.08405,25.51104,163.25224,3.038436,137.89946,17.18275,85.65219,-0.21878783,86.940254,8.984407,82.43007,-2.4903073,55.80719,6.765832,59.8238,-3.4475503,50.04322,3.2550476,43.510056,-3.4257836,36.13267,-0.49122676,42.0151,-2.5364206,31.106287,-1.8616748,34.08035,-4.9763436,25.533129,-2.7187378,27.408045,reggae
0.660693,0.04341711,0.07418758,0.0013343523,1615.8305954532223,651279.1907794055,2062.8340659084033,195091.1268276637,3560.6641871193447,3775320.2571830573,0.059114130172080434,0.0037214646136990545,117.45383522727273,-249.37836,6442.322,111.50118,814.3285,11.242059,1411.4094,41.338905,302.82846,-2.8823273,296.78723,34.554188,228.60612,0.4282835,208.54027,22.32778,107.40395,-9.970537,98.62053,10.225955,133.71117,-2.7978456,63.62348,8.755896,71.086876,-1.4459751,43.30999,2.244809,46.964386,-3.9111323,38.273373,-1.8621203,35.280968,-0.8421162,37.40385,-0.9466904,41.86333,-3.1809545,58.11575,-4.3213177,34.370228,reggae
0.6442192,0.042563118,0.08244713,0.0018587798,1291.4990686418096,473413.48006009153,1746.6522669686215,288965.56610972417,2827.5527139827436,2979305.952300939,0.04460126341357309,0.0008094820670098506,184.5703125,-238.91705,5878.538,132.3233,796.654,-0.101722054,580.0376,41.223972,239.46646,2.4205303,250.77654,19.089252,240.20543,7.9586997,197.38289,19.93688,93.96237,-0.6286661,102.00151,11.0968075,124.400375,-1.7136848,75.364006,9.941104,72.955956,3.0233514,65.85494,2.2116444,91.503395,-7.841698,75.91304,-3.9808059,46.861996,-4.9157934,36.771805,-2.1511707,44.207752,-2.4144456,49.1436,0.051692836,50.724163,reggae
0.6863833,0.038002472,0.073211625,0.0018881317,1699.3251213149977,552609.4539342576,2030.5500431853902,211534.44814060375,3786.1216534041473,2852514.771719482,0.06128250676720804,0.0018031638061589445,107.666015625,-223.38548,6416.9937,114.23247,706.2744,-4.411992,586.82654,40.19879,307.19263,-5.0810466,310.56628,24.666904,251.2789,0.7201274,209.43451,17.04557,130.58803,-2.362455,108.29464,11.148087,75.68605,-3.0846,77.73437,6.1236105,57.870625,-5.6872363,51.642536,3.5068197,52.13091,-5.4873457,52.235413,0.028731367,37.68685,-4.841374,38.91125,-0.7054737,34.818172,-3.640324,32.698254,-2.806038,36.94082,reggae
0.6103802,0.04734081,0.079960585,0.0031735515,1811.1579026505942,654160.9625131282,2166.3985648744233,182375.87341703297,4119.003657011311,2870171.685144845,0.0592051400570379,0.0020214878501676717,86.1328125,-236.64937,5499.0103,91.689575,704.7492,1.8816684,606.5518,45.468155,194.91507,1.2822025,265.0419,32.26184,228.0495,9.05218,295.60547,19.610588,198.12512,-5.054306,111.9022,10.958242,159.03096,-4.0026364,89.1767,7.531213,102.07148,-0.33062664,112.267944,5.804759,76.61116,-1.8248243,77.46537,5.374858,69.9026,0.28224134,82.503746,5.014909,57.17499,-0.333709,74.16324,-0.851287,63.457676,reggae
0.6921502,0.03793446,0.0863252,0.0027582864,1709.737126203655,524025.07035227923,2068.224726151896,191149.90886996675,3838.08944949971,2768360.139423458,0.06325753456109823,0.0027096320986937767,151.99908088235293,-242.43837,10502.38,98.31112,592.08673,-3.8230076,794.35004,46.033688,299.03162,3.2677617,465.843,29.203753,187.94241,8.860404,187.48827,26.992907,182.45468,4.7140493,122.48982,13.135102,123.86081,-0.64974314,97.84027,12.06008,92.02554,3.002153,79.51944,10.187944,73.96004,-3.2665582,42.468563,2.0415235,64.45646,-3.5573347,36.889267,0.95110637,47.995335,-6.3199954,38.696815,-2.8523598,41.10515,reggae
0.5531216,0.065719,0.07575557,0.0014184084,1701.0178296815602,523162.31499947584,2000.5718641876313,219570.7645647525,3693.693751359484,2821937.0052476814,0.06552258555684455,0.002625188288577246,95.703125,-239.98526,8277.619,108.75726,656.89935,-8.204985,1170.2333,32.188335,242.54889,-8.809303,226.61263,18.63971,241.2719,-4.6758175,211.31651,15.522416,201.61829,-3.7181525,151.99118,14.518621,198.22119,-4.797607,168.69098,6.4072766,200.2205,-2.940419,125.579506,2.4388382,122.423805,-7.108378,92.84563,-0.16429248,83.68965,-3.1456106,62.744568,-1.5460185,60.877518,-3.7290435,72.18077,-0.8099784,99.54282,reggae
0.6387896,0.055319354,0.10379727,0.0037386343,1312.5009449202723,540406.931384831,2137.547304418508,224529.6240865303,2648.3175255582946,5109165.146566354,0.025934796137857694,0.0003531277980995161,151.99908088235293,-300.45297,11901.798,99.252045,1087.0411,53.02273,2219.8726,43.22858,501.47534,18.889397,338.58105,24.840748,198.23009,-7.9489493,187.41911,22.167065,109.69307,1.7830727,71.14606,24.789507,86.27198,8.392867,79.43713,20.708574,80.06054,2.8050349,61.56996,9.553505,41.611214,1.1103798,74.38736,5.8972473,51.475704,1.1153712,51.23365,4.1848874,28.042147,-2.208081,52.186768,-2.0193937,50.437378,reggae
0.54967666,0.062782876,0.03904713,0.0008975366,2032.5080275306436,845457.2374279985,1850.5023635876562,134247.9901040928,3839.0303821962007,1953740.6502482037,0.1010474067092034,0.007547032824122208,92.28515625,-296.14597,14087.329,93.16974,1567.5648,-31.418371,625.7825,29.494478,902.22205,-18.943125,355.6414,1.9469986,354.2736,-19.490215,298.95175,-6.23907,208.04317,-24.016157,141.81352,-7.1000185,115.831665,-14.198106,211.78403,3.2807305,201.7516,-10.582574,232.00009,-2.794956,102.28375,-10.796731,89.692505,-6.704187,88.67273,-8.503935,49.949814,-3.1265094,60.676285,-7.0537586,81.66851,-4.7609177,72.59607,reggae
0.5721147,0.053520847,0.11991203,0.0009736812,1930.4048085685063,589303.949352804,2205.0965578199493,155248.77508501278,4120.219375362529,2124741.827740679,0.05900574910576179,0.001420406886316518,143.5546875,-177.4196,4877.2188,89.655815,1031.296,9.641184,730.8347,65.465866,303.0585,-0.99790883,327.33847,15.532966,223.29585,8.030997,131.55074,16.351896,95.620094,0.27241868,89.29927,2.6379752,113.15339,2.8926406,92.101395,0.6466755,66.27972,2.585583,68.15159,2.8155916,77.16344,-0.4535034,51.896515,2.531682,49.31695,-1.403444,81.525375,-1.6494069,53.015903,1.2097185,56.808342,-1.8923705,54.318325,reggae
0.653465,0.043703314,0.07124089,0.0014758909,2479.991063724072,685865.7297435452,2521.6384031877315,297962.8769604208,5047.412789116879,3712440.3673862168,0.105634531491686,0.003312765851375345,123.046875,-174.87035,3922.7905,79.32584,614.1839,-24.305244,781.24176,17.970098,357.21744,24.484266,260.75565,15.731203,126.37899,7.4711018,161.09465,4.228036,97.60392,3.9252238,92.24209,4.8089337,92.72464,2.7649367,85.64028,1.7253923,67.09513,-2.342609,80.16408,-1.5954622,69.55677,-4.445672,65.237656,-0.36644286,80.07535,-2.4289129,77.87272,1.4903153,58.074863,-0.32953614,40.761402,-3.6637068,53.749184,reggae
0.5344245,0.05400015,0.11060819,0.0017791479,1484.7799129182074,114489.8026982417,1644.2103910112346,51267.28767022736,2775.1852296621228,213222.4006421705,0.0760128909271075,0.0011335038664281008,151.99908088235293,-164.63869,3403.6133,142.70457,377.48975,-41.48605,323.96664,41.21754,102.853745,16.174034,245.24736,-5.580434,132.3319,7.6316433,65.25388,5.61357,72.7558,0.7995733,54.48696,-10.474629,76.42154,-2.3371587,76.33392,-0.4905387,55.055195,-3.068359,51.324245,-0.60010755,52.46365,1.1469201,56.16704,0.73501426,52.962624,1.0511467,48.333797,1.9861742,51.753696,3.4934142,53.81541,5.303734,59.11227,reggae
0.6760747,0.035857998,0.15240075,0.003371763,2455.426131281741,888800.5566517254,2821.2230571683826,214226.38841156516,5584.577109918793,3847281.9403935326,0.08757227921983758,0.0025569017760384842,172.265625,-104.17264,3834.3616,83.90962,766.4467,18.852968,493.79147,28.91025,283.66647,10.622362,168.59645,9.324545,162.87926,9.320574,159.79413,6.528051,128.82777,3.003524,104.21505,2.485452,104.375656,2.798024,60.541527,-0.1978269,56.495407,3.1041365,40.339546,-2.2158263,37.04227,-1.7537831,45.552345,-1.53154,40.996906,-0.26716325,29.5603,-0.9251908,32.884186,-0.94071186,39.802143,-3.522362,32.211052,reggae
0.69668305,0.033460062,0.09118426,0.0013196894,4281.984674096292,984805.3796454378,3111.955776476379,142295.51333546964,7925.459448865284,1831109.6683758374,0.2237736701227765,0.008561402701870292,161.4990234375,-120.34942,6118.4966,16.420616,875.30145,25.026825,1043.7521,37.238605,454.93872,9.279794,225.05486,13.024576,133.70609,3.2330544,190.5174,5.978342,100.41714,4.086191,103.81209,1.715049,91.749054,1.9000334,98.69286,2.675162,65.96856,2.0213578,62.82885,-1.7136205,66.54965,2.1092255,51.52282,3.2454617,63.77356,-2.0658197,56.47201,2.7736528,52.00088,1.6120902,41.39257,-4.045839,62.935387,reggae
0.5644033,0.0599698,0.093435176,0.0011223243,2322.2154852399008,762857.6157230592,2592.7201538766035,224742.61332219245,5227.597237075841,3057019.45185085,0.08096405524941995,0.0026531970791245454,172.265625,-169.06036,3003.3647,79.51624,739.88513,15.222343,436.35223,42.739277,331.16745,7.678778,176.96509,17.028755,101.14601,-5.982886,114.09573,0.5391211,69.588425,0.05804495,74.41026,-0.9593688,88.42366,0.8281724,79.03958,-1.5911511,55.2973,-2.8918557,60.883446,-4.032358,53.844017,-5.769482,51.38424,-2.5851192,49.148655,-6.5175977,45.231388,-6.5875325,59.04842,-2.849062,57.376637,-1.2066323,62.086704,reggae
0.56707263,0.06086493,0.10924849,0.002130875,2478.0490603630687,622070.9882689521,2310.1002476731487,84862.5180769785,4759.937033243909,1268756.774017833,0.1149432188950116,0.004922208775349389,143.5546875,-140.33403,4127.593,69.64921,1094.5348,-9.967759,634.7887,52.151146,426.5856,3.2525928,319.68073,4.5584526,150.03296,-3.4963846,183.80463,2.917758,156.73152,-6.5630164,145.90947,-2.6553156,131.09657,-1.7345277,100.15569,-6.9452724,96.05832,-5.833263,85.28807,-2.6944747,76.77585,2.5407543,53.353466,-1.808309,45.889183,-2.1584673,50.35866,-2.9405644,50.388977,-1.7915223,46.288193,-2.7142708,49.76319,reggae
0.60868883,0.050030623,0.1201583,0.0015474019,2673.223822306729,832374.010280629,2550.3652369896545,121790.9827171546,5608.450154527987,2022399.970786706,0.11116763038959783,0.005031957667921481,89.10290948275862,-123.69994,3872.061,66.21,1018.7416,8.186225,474.48685,49.73067,295.28757,8.53451,227.26291,25.871931,193.52264,-5.3876905,166.02135,12.882779,96.68538,-2.5431156,72.546524,6.808867,80.30039,-3.566336,74.65007,7.6386366,65.53815,-2.051774,54.369556,4.919917,58.678642,3.6664174,50.009003,4.1273646,50.903633,-2.0542846,50.99706,6.777917,43.24914,-2.834405,44.415207,-2.3827367,43.69978,reggae
0.6095892,0.048622373,0.13285553,0.0022273227,2322.240523866596,557493.1237410697,2803.8732432813813,268196.6589172614,5450.573305630075,3427033.1871365993,0.08068951505703789,0.002425434197857909,95.703125,-121.542076,4112.5083,89.58558,739.02747,23.789015,433.9673,32.782005,335.0001,8.866974,139.27464,-2.6041195,113.8727,6.634385,81.259575,1.7822745,55.22474,-2.9385774,55.38921,-3.0915277,57.223934,-0.69193345,44.53936,-5.426301,41.8637,-6.5422583,43.807846,-4.7037277,38.542713,-3.2882633,45.515034,-6.459644,40.49856,-6.6467524,39.633446,-4.412631,33.677544,-3.1619906,31.565403,-3.9836926,39.077393,reggae
0.6626446,0.04122,0.13098739,0.0040337606,2955.030353182864,1840428.0935977448,2690.2864436066775,281458.19896172866,5869.496526518997,5272983.149139548,0.12703658219740913,0.008714255347440856,95.703125,-104.97809,5378.3486,66.42009,1922.7179,-2.3114858,435.51102,24.598465,330.12842,8.404793,186.91437,6.762863,198.81485,1.6792358,174.13985,5.1807957,158.01532,1.047926,141.75467,2.1903608,100.84518,2.9473705,81.2962,4.5740833,64.10921,4.200725,87.85505,3.0906837,61.136505,-1.4220932,59.255802,0.22744384,52.436268,1.0869112,75.54798,-2.333462,58.458485,-2.9005754,44.453053,-2.190394,43.137756,reggae
0.7542343,0.026119381,0.117376834,0.003278292,4274.292786512983,2499320.823822093,2876.9961596890357,201652.1978077918,7674.580146099188,3498768.9984207596,0.27463082463263727,0.028718403889397448,129.19921875,-154.95241,6071.395,-1.4715778,2526.165,22.345402,766.24817,30.435307,397.4917,2.1002307,185.32701,28.60331,103.24656,16.997475,130.26736,13.430588,142.79027,8.50513,68.70445,6.496806,92.44359,9.778132,59.746407,10.906737,58.083763,2.1772597,65.32566,1.6434251,58.990265,6.3437085,82.672966,6.9069047,63.01814,-7.79702,93.23991,4.6992683,50.47266,3.4090736,68.499,0.6717565,52.276623,reggae
0.68612134,0.037190787,0.18993305,0.008378626,3289.1034005754636,1509345.6044636942,3253.1477161106054,220052.80903444518,7286.299689131381,3868481.349493268,0.1340670014017788,0.009698302647153087,99.38401442307692,-85.34023,3300.8406,60.93964,1175.7305,34.79256,594.7062,19.793852,419.07755,16.717466,333.27487,7.9690657,201.84924,9.302311,131.23886,11.351191,118.36515,1.3844682,135.39934,-0.083008565,90.00733,6.4046226,92.323715,3.6226323,72.94307,5.658961,82.55341,7.2081447,70.19375,-0.8448507,62.343822,3.240262,63.03844,-2.6929085,46.677963,0.3581987,61.195797,4.746941,60.741734,0.3182334,43.180374,reggae
0.68603903,0.041842494,0.063029096,0.0018418191,2004.6584158276357,1514120.17472578,2297.795832802628,517139.3577784357,4159.813490157338,6640048.67124769,0.08975349538379737,0.0074938770463262895,151.99908088235293,-251.33118,7625.5483,105.8357,1204.5206,2.1622968,1211.3474,32.47585,284.81012,16.535751,250.00073,8.277351,146.30331,10.350331,139.79724,5.496451,93.81022,0.86778456,100.238686,8.342783,73.281006,-0.6285379,88.28361,9.887255,69.65813,-1.847566,63.51542,4.4188204,42.67549,1.8343394,44.939247,4.253503,36.852757,-0.18836161,32.499744,2.2556398,27.763975,0.9455717,32.834717,1.3033653,38.062294,reggae
0.5852038,0.054897394,0.09683505,0.002178945,2542.483268553463,1668261.0465132631,2726.2070510272347,537132.4324487854,5477.693817067865,7368131.672708926,0.10157722774071926,0.006733152323083717,151.99908088235293,-182.2128,6231.1123,83.50318,1625.8701,4.883158,939.7299,12.692699,416.06357,30.064579,235.64421,17.202955,170.61063,6.1048517,142.58023,7.6960196,121.40366,7.1469874,90.53452,8.881941,72.58755,-2.1440816,99.71247,5.7184424,63.421574,1.4553062,73.07224,-4.9348474,80.79706,2.916198,66.10498,2.1959825,59.066433,-3.2292233,63.325714,0.7557455,71.04134,-1.6916461,70.97194,-0.63243383,84.656975,reggae
0.657537,0.041439563,0.1128844,0.0006622878,2525.5469562709054,1017046.6060496747,2839.8418168272824,252415.43002127841,5595.360365157338,4947926.868375008,0.08219627622293117,0.0029317131000975915,129.19921875,-130.38496,4248.726,84.30335,1137.385,29.343412,696.17865,23.83001,317.18445,8.269281,144.19077,13.854762,74.44156,2.2300909,63.38928,2.928923,60.950695,2.5831263,46.85568,0.09724995,56.1797,2.3351214,45.983444,2.7418041,31.668728,3.7526884,39.150623,3.78774,35.213703,2.1326084,54.63635,3.1365461,48.39679,0.16210844,46.16701,2.3912673,48.75339,-4.123591,49.671288,-1.7652068,45.726753,reggae
0.58691996,0.058919672,0.10047588,0.0024733506,2173.8734628702273,912159.2652864958,2460.470767071349,358655.39630136517,4658.516146135441,4677263.833200356,0.08315697807907967,0.003062288488425889,151.99908088235293,-162.50012,6074.8843,98.50553,1059.3834,-1.6392866,563.6512,20.811337,363.2437,12.054913,317.6692,11.739406,187.85959,6.087686,139.10368,4.95326,102.786156,1.6935803,115.412834,3.045784,84.43924,-0.85816646,72.736595,4.114119,67.70163,3.421534,67.65528,-1.3967791,62.04522,2.2798078,66.79681,-3.7148106,79.69692,-6.494618,83.80647,2.5868888,94.92991,1.4093591,87.719345,2.230087,76.5082,reggae
0.5565966,0.060118303,0.10329819,0.002297012,2169.6559456996456,1075868.059898434,2576.932481929306,432168.1851211376,4773.88448693083,5835734.684671933,0.07884288295146945,0.003270998927415654,95.703125,-177.44118,6644.175,98.32117,1625.6984,14.729943,678.4456,21.141994,492.92435,14.945246,256.24658,10.197006,135.06287,4.980918,153.39583,0.84407985,122.626434,4.8337736,134.49149,6.8653493,110.70576,3.542343,69.8695,-0.3503009,79.437065,0.57976705,84.27535,1.374254,92.79979,2.0125644,108.069435,-0.30766252,72.74542,-1.3686297,67.81372,2.8970482,84.25134,-0.9806243,80.86825,-0.52107495,102.03074,reggae
0.58166635,0.05899739,0.09113359,0.0015555676,2631.1187832454702,1321804.4721628076,2827.597160930656,332431.9767479687,5698.113546349333,5761373.760538117,0.11195424279775715,0.007834762351312627,123.046875,-169.36552,6937.0107,83.94522,1057.495,11.218591,777.47546,12.120248,298.39163,21.056637,318.63004,9.510337,183.94583,0.9373276,180.6125,2.19974,122.35751,0.8741442,110.26606,1.6558636,140.91557,-0.409827,103.72925,0.73294413,81.61029,-4.780017,94.62928,-1.7264755,70.278305,-2.0956078,107.670906,-1.4204185,74.33413,-4.661785,76.452156,-0.20302877,62.945004,1.962649,78.527916,-1.2595942,97.62323,reggae
